phishing,url,url_len,host_len,path_len,query_len,is_https,count_dots,count_hyphen,count_at,count_qm,count_eq,count_slash,count_double_slash,count_digits,has_ip,has_shortener,has_keyword,subdomain_len,domain,suffix,domain_entropy_x,domain_age,days_to_expire,registration_length,num_subdomains,path_depth,has_www,has_double_https,has_port,has_fragment,url_ratio_digits,url_ratio_specials,contains_encoded_chars,has_repeat_chars,domain_entropy_y,domain_char_diversity,domain_has_digit,domain_starts_with_digit,tld_length,entropy_per_len
1,https://fr-prbs-transit.com/,28,19,1,0,1,1,2,0,0,0,3,0,0,0,0,0,0,fr-prbs-transit,com,3.6818808028034025,8,356,365,0,1,0,0,0,0,0.0,0.2142857142857142,0,0,3.1898980954642875,0.6666666666666666,0,0,3,0.1993686309665179
1,http://pancakeswap.cakepad.cyou,31,24,0,0,0,2,0,0,0,0,2,0,0,0,0,0,11,cakepad,cyou,3.4549868557726664,5,360,365,1,0,0,0,0,0,0.0,0.1290322580645161,0,0,2.521640636343318,0.8571428571428571,0,0,4,0.3152050795429147
1,https://dkb10.sviluppo.host/de/content/login.php,48,19,21,0,1,2,0,0,0,0,5,0,2,0,0,1,5,sviluppo,host,3.826874881864638,3093,193,3287,1,3,0,0,0,0,0.0416666666666666,0.1666666666666666,0,0,2.75,0.875,0,0,4,0.3055555555555556
1,https://allegrolokalnie.pl-oferta84325.cfd/,43,34,1,0,1,2,1,0,0,0,3,0,5,0,0,0,15,pl-oferta84325,cfd,4.149983341811304,4,360,365,1,1,0,0,0,0,0.1162790697674418,0.1395348837209302,0,0,3.807354922057604,1.0,1,0,3,0.2538236614705069
1,https://hbm997axb.duckdns.org/,30,21,1,0,1,2,0,0,0,0,3,0,3,0,0,0,9,duckdns,org,4.011365041826379,4584,1259,5844,1,1,0,0,0,0,0.1,0.1666666666666666,0,0,2.521640636343318,0.8571428571428571,0,0,3,0.3152050795429147
1,https://hancosbsndkdkekkhancosbsndkdkekkdendkndndkk.ttrbru.eu.org/,66,57,1,0,1,3,0,0,0,0,3,0,0,0,0,0,50,eu,org,3.609648219988121,11041,1741,12783,2,1,0,0,0,0,0.0,0.0909090909090909,0,0,1.0,1.0,0,0,3,0.3333333333333333
1,https://rgaynokois.com%E2%88%95zPJBsHzft%E2%88%95PoBnHWdmf%E2%88%95VAAmzWdkSX@zgjiade.cn/uLrriCJ1/reviews/vIsH9NTU/checkout/Q8_GGV7n/orders/7kc8_s3dVBO8A/L7FDZfzQ/user/zK-r4T/reviews/0r4-MRgoDlJf/YTuMg/billing?ref=bKKhLXej&amp;token=PoTxGeBe7T7WOEJ9&amp;page=odWo&amp;clickid=951jDACA2wqX&amp;cart_id=GtCPKxxDqu,311,10,121,101,1,1,2,1,1,5,16,0,34,0,0,1,0,zgjiade,cn,3.321928094887362,354,10,365,0,14,0,0,0,0,0.1093247588424437,0.1254019292604501,1,0,2.807354922057604,1.0,0,0,2,0.3509193652572004
1,http://allegrolokalnie.pl-oferta1507588.icu/,44,36,1,0,0,2,1,0,0,0,3,0,7,0,0,0,15,pl-oferta1507588,icu,4.173416585305445,4,360,365,1,1,0,0,0,0,0.1590909090909091,0.1363636363636363,0,0,3.75,0.875,1,0,3,0.2205882352941176
1,https://egyfoods-eg.com/app/data/IO27102025DH36/index3.php?u=redacted@abuse.ionos.com,85,15,35,26,1,1,1,1,1,1,6,0,11,0,0,0,0,egyfoods-eg,com,3.323231428797621,31,1794,1826,0,4,0,0,0,0,0.1294117647058823,0.1647058823529411,0,0,2.913977073182752,0.7272727272727273,0,0,3,0.2428314227652293
1,https://store.workshopmodcontent.com/sharedfiles/filesdetails/aug_poseidon/,75,28,39,0,1,2,0,0,0,0,6,0,0,0,0,0,5,workshopmodcontent,com,3.5836169753972325,5,359,365,1,4,0,0,0,0,0.0,0.12,0,0,3.5032583347756456,0.7222222222222222,0,0,3,0.1843820176197708
1,https://allegrolokalnie.pl-5275287278228832982349815-fast.click/oferta/thrustmaster-t300-rs-gt-kierownica-do-f1-6ea9a8,118,55,55,0,1,2,9,0,0,0,4,0,32,0,0,1,15,pl-5275287278228832982349815-fast,click,4.273437950441978,4,360,365,1,2,0,0,0,0,0.2711864406779661,0.1271186440677966,0,0,3.508908226538541,0.4545454545454545,1,0,5,0.1032031831334865
1,https://www.store.communitymarketgames.com/item/AWP-AncientHeritage/,68,34,26,0,1,3,1,0,0,0,5,0,0,0,0,0,9,communitymarketgames,com,3.8114605475663934,13,351,365,2,3,1,0,0,0,0.0,0.1323529411764706,0,0,3.6219280948873616,0.7,0,0,3,0.1724727664232077
1,https://bt-internetselffy.sellfy.store/,39,30,1,0,1,2,1,0,0,0,3,0,0,0,0,0,17,sellfy,store,3.5110804962442783,2997,655,3652,1,1,0,0,0,0,0.0,0.1538461538461538,0,0,2.2516291673878226,0.8333333333333334,0,0,5,0.3216613096268318
1,http://arabplc.com,18,11,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,arabplc,com,3.095795255000934,13,351,365,0,0,0,0,0,0,0.0,0.1666666666666666,0,0,2.521640636343318,0.8571428571428571,0,0,3,0.3152050795429147
1,https://store.workshopoweredskins.com/sharedfiles/filedetails/?id=3294341314,76,29,25,13,1,2,0,0,1,1,5,0,10,0,0,0,5,workshopoweredskins,com,3.6469666682736497,5,359,365,1,3,0,0,0,0,0.131578947368421,0.1184210526315789,0,0,3.326360407952694,0.5789473684210527,0,0,3,0.1663180203976347
1,https://login.workshopvoteclient.com/openid/login/openidmodecheckid_setup_http3A2Fspecsopenid2Fauth2F20openid/nssreg=http3A2Fopenidnet3Fextensions1openi=optional/,162,28,126,0,1,2,0,0,0,2,7,0,10,0,0,1,5,workshopvoteclient,com,3.892724905113433,7,357,365,1,5,0,0,0,0,0.0617283950617283,0.0802469135802469,0,0,3.683542362433231,0.7777777777777778,0,0,3,0.1938706506543805
1,https://zyjhgdtzunkx.myfunnelish.com/new-thank-you-page?preview=3713223,71,28,19,15,1,2,3,0,1,1,3,0,7,0,0,0,12,myfunnelish,com,4.208966082694623,332,32,365,1,1,0,0,0,0,0.0985915492957746,0.1408450704225352,0,0,3.277613436819116,0.9090909090909092,0,0,3,0.2731344530682596
1,http://allegrolokalnie.pl-oferta-9083231.icu/,45,37,1,0,0,2,2,0,0,0,3,0,7,0,0,0,15,pl-oferta-9083231,icu,4.239877609387674,4,360,365,1,1,0,0,0,0,0.1555555555555555,0.1555555555555555,0,0,3.85216872360328,0.8823529411764706,1,0,3,0.2140093735335155
1,https://allegrolokalnie.pl-oferta8727661.icu,44,36,0,0,1,2,1,0,0,0,2,0,7,0,0,0,15,pl-oferta8727661,icu,4.173416585305445,4,360,365,1,0,0,0,0,0,0.1590909090909091,0.1136363636363636,0,0,3.75,0.875,1,0,3,0.2205882352941176
1,https://abv-106792.weeblysite.com/,34,25,1,0,1,2,1,0,0,0,3,0,6,0,0,0,10,weeblysite,com,4.293660689688186,4699,48,4748,1,1,0,0,0,0,0.1764705882352941,0.1764705882352941,0,0,2.8464393446710154,0.8,0,0,3,0.2587672131519105
1,https://tcbcomercionline.shop/,30,21,1,0,1,1,0,0,0,0,3,0,0,0,0,0,0,tcbcomercionline,shop,3.6537567082870015,50,314,365,0,1,0,0,0,0,0.0,0.1333333333333333,0,0,3.202819531114783,0.625,0,0,4,0.1884011488891049
1,http://ricardo.moneyguard-id0753.click,38,31,0,0,0,2,1,0,0,0,2,0,4,0,0,1,7,moneyguard-id0753,click,4.147114052043202,6,358,365,1,0,0,0,0,0,0.1052631578947368,0.131578947368421,0,0,3.9698157824268097,0.9411764705882352,1,0,5,0.2205453212459338
1,https://forms.fillout.com/t/iybXwaH5pdus,40,17,15,0,1,2,0,0,0,0,4,0,1,0,0,0,5,fillout,com,3.3371753411230767,8918,212,9131,1,2,0,0,0,0,0.025,0.15,0,0,2.521640636343318,0.8571428571428571,0,0,3,0.3152050795429147
1,http://www.progressiveketamine.com/arubapanel/web/login.php,59,27,25,0,0,2,0,0,0,0,5,0,0,0,0,1,3,progressiveketamine,com,3.838039816898154,2093,98,2192,1,3,1,0,0,0,0.0,0.135593220338983,0,0,3.5110854081804272,0.6842105263157895,0,0,3,0.1755542704090213
1,https://nlyzxe.com%E2%88%95pgnmwb%E2%88%95fufuf%E2%88%95sblhadf%E2%88%95hldzja%E2%88%95kuagdxhvk@pydzxs.cn/,107,9,1,0,1,1,0,1,0,0,3,0,25,0,0,0,0,pydzxs,cn,3.169925001442312,351,13,365,0,1,0,0,0,0,0.2336448598130841,0.1962616822429906,1,0,2.584962500721156,1.0,0,0,2,0.3692803572458794
1,https://www.ameli-dom.com/,26,17,1,0,1,2,1,0,0,0,3,0,0,0,0,0,3,ameli-dom,com,3.29277019393699,80,284,365,1,1,1,0,0,0,0.0,0.2307692307692307,0,0,2.94770277922009,0.8888888888888888,0,0,3,0.294770277922009
1,https://fasliaf.click/,22,13,1,0,1,1,0,0,0,0,3,0,0,0,0,1,0,fasliaf,click,2.931208948910323,7,357,365,0,1,0,0,0,0,0.0,0.1818181818181818,0,0,2.235926350629033,0.7142857142857143,0,0,5,0.279490793828629
1,https://www.dropbox.com/scl/fi/cfr3v5x7fariuftk116xy/Broadband.papert?rlkey=yk1hykfyrxju97szh4cd61b6l&st=slvhftre&dl=0,118,15,46,48,1,2,0,0,1,3,6,0,14,0,0,0,3,dropbox,com,3.139572261986723,11083,603,11687,1,4,1,0,0,0,0.1186440677966101,0.1101694915254237,0,0,2.521640636343318,0.8571428571428571,0,0,3,0.3152050795429147
1,https://charc34-my-cheetah-website.site.builderallsite.com/,59,50,1,0,1,3,3,0,0,0,3,0,2,0,0,0,31,builderallsite,com,4.080240000427044,328,36,365,2,1,0,0,0,0,0.0338983050847457,0.1525423728813559,0,0,3.1820058147602133,0.7142857142857143,0,0,3,0.2121337209840142
1,http://allegrolokalnie.pl-oferta698526.icu,42,35,0,0,0,2,1,0,0,0,2,0,6,0,0,0,15,pl-oferta698526,icu,4.161445788918474,7,357,365,1,0,0,0,0,0,0.1428571428571428,0.119047619047619,0,0,3.773557262275186,0.9333333333333332,1,0,3,0.2358473288921991
1,https://assets-usa.mkt.dynamics.com/380d520e-94a9-f011-8704-7ced8d3c9b01/digitalassets/standaloneforms/f77bcdf2-77aa-f011-bbd2-000d3a3673d8?error_subtype=access_denied&error=interaction_required,194,27,104,54,1,3,9,0,1,2,6,0,40,0,0,0,14,dynamics,com,3.648431836203201,11525,163,11689,2,4,0,0,0,0,0.2061855670103092,0.1237113402061855,0,0,3.0,1.0,0,0,3,0.3333333333333333
1,https://unitedliquidationservices.com/images,44,29,7,0,1,1,0,0,0,0,3,0,0,0,0,0,0,unitedliquidationservices,com,3.8109283062792874,1092,3,1096,0,1,0,0,0,0,0.0,0.0909090909090909,0,0,3.589275070710713,0.56,0,0,3,0.1380490411811812
1,https://ntmnx.com/calcul,24,9,7,0,1,1,0,0,0,0,3,0,0,0,0,0,0,ntmnx,com,2.725480556997868,6,358,365,0,1,0,0,0,0,0.0,0.1666666666666666,0,0,1.9219280948873625,0.8,0,0,3,0.3203213491478937
1,https://regular-flix.com/,25,16,1,0,1,1,1,0,0,0,3,0,0,0,0,0,0,regular-flix,com,3.75,5,359,365,0,1,0,0,0,0,0.0,0.2,0,0,3.2516291673878226,0.8333333333333334,0,0,3,0.250125320568294
1,https://allegrolokalnie.pl-oferta778304.icu,43,35,0,0,1,2,1,0,0,0,2,0,6,0,0,0,15,pl-oferta778304,icu,4.161445788918474,4,360,365,1,0,0,0,0,0,0.1395348837209302,0.1162790697674418,0,0,3.773557262275186,0.9333333333333332,1,0,3,0.2358473288921991
1,https://preview.webflow.com/preview/thetimecomtrhrubrt?utm_medium=preview_link&utm_source=designer&utm_content=thetimecomtrhrubrt&preview=6d857d24bfee1708bfa649818e3b49f5&workflow=preview,187,19,27,132,1,2,0,0,1,5,4,0,20,0,0,0,7,webflow,com,3.5368867237421675,8249,1285,9535,1,2,0,0,0,0,0.106951871657754,0.0855614973262032,0,0,2.521640636343318,0.8571428571428571,0,0,3,0.3152050795429147
1,https://payseral.firebaseapp.com/,33,24,1,0,1,2,0,0,0,0,3,0,0,0,0,0,8,firebaseapp,com,3.6053885422075336,4763,349,5113,1,1,0,0,0,0,0.0,0.1515151515151515,0,0,2.913977073182752,0.7272727272727273,0,0,3,0.2428314227652293
1,"""https://trenuleteturda.ro/plala",32,0,32,0,0,0,0,0,0,0,3,0,0,0,0,0,0,"""https",,0.0,-1,-1,-1,0,3,0,0,0,0,0.0,0.125,0,0,2.2516291673878226,0.8333333333333334,0,0,0,0.3216613096268318
1,https://eloinresidence.com/wp-trocs/,36,18,10,0,1,1,1,0,0,0,4,0,0,0,0,0,0,eloinresidence,com,3.2810361125534238,1871,319,2191,0,2,0,0,0,0,0.0,0.1666666666666666,0,0,2.950212064914747,0.6428571428571429,0,0,3,0.1966808043276498
1,https://y-ettel2025.portesproducciones.com/76534h6578khkjhjx34xx454/4525457792145678988432324314556768743126578/,112,34,70,0,1,2,1,0,0,0,5,0,61,0,0,0,11,portesproducciones,com,4.043057694064252,742,353,1096,1,3,0,0,0,0,0.5446428571428571,0.0714285714285714,0,0,3.350209029099897,0.6111111111111112,0,0,3,0.1763267910052577
1,https://trfbnturkeyd.click/,27,18,1,0,1,1,0,0,0,0,3,0,0,0,0,1,0,trfbnturkeyd,click,3.725480556997868,5,359,365,0,1,0,0,0,0,0.0,0.1481481481481481,0,0,3.2516291673878226,0.8333333333333334,0,0,5,0.250125320568294
1,https://srv335634894hoster.cfolks.pl/bd/auth/log.php,52,28,16,0,1,2,0,0,0,0,5,0,9,0,0,0,18,cfolks,pl,4.110577243331642,2073,1944,4018,1,3,0,0,0,0,0.173076923076923,0.1538461538461538,0,0,2.584962500721156,1.0,0,0,2,0.3692803572458794
1,https://reactivate-subscription.com/captcha,43,27,8,0,1,1,1,0,0,0,3,0,0,0,0,0,0,reactivate-subscription,com,3.856196298219379,8,356,365,0,1,0,0,0,0,0.0,0.1162790697674418,0,0,3.675310868912364,0.6086956521739131,0,0,3,0.1531379528713485
1,https://louuiscahuf.com/captcha,31,15,8,0,1,1,0,0,0,0,3,0,0,0,0,0,0,louuiscahuf,com,3.323231428797621,8,356,365,0,1,0,0,0,0,0.0,0.1290322580645161,0,0,3.0271691184406184,0.8181818181818182,0,0,3,0.2522640932033849
1,http://www.smbcnhelp.carservicecoupons.com,42,35,0,0,0,3,0,0,0,0,2,0,0,0,0,0,13,carservicecoupons,com,3.8897379316519904,4989,123,5113,2,0,1,0,0,0,0.0,0.119047619047619,0,0,3.3371753411230767,0.6470588235294118,0,0,3,0.1853986300623931
1,https://sdsakonnakhon.com/34T654-TFDRRTG66-novo.php,51,17,26,0,1,1,2,0,0,0,3,0,7,0,0,0,0,sdsakonnakhon,com,3.175123135113461,1365,95,1461,0,1,0,0,0,0,0.1372549019607843,0.1372549019607843,0,0,2.7192945256669794,0.5384615384615384,0,0,3,0.1942353232619271
1,https://allegrolokalnie.pl-oferta822345.rest/?id=id3cFgDd5M1ADG1ockAd0KeIenIOgD,79,36,1,33,1,2,1,0,1,1,3,0,11,0,0,0,15,pl-oferta822345,rest,4.062305474194334,5,359,365,1,1,0,0,0,0,0.1392405063291139,0.1012658227848101,0,0,3.773557262275186,0.9333333333333332,1,0,4,0.2358473288921991
1,https://new.express.adobe.com/webpage/HdTQfFjxMARDP,51,21,22,0,1,3,0,0,0,0,4,0,0,0,0,0,11,adobe,com,3.594465636961452,14228,197,14425,2,2,0,0,0,0,0.0,0.1372549019607843,0,0,2.321928094887362,1.0,0,0,3,0.3869880158145604
1,https://portfolio-znzjnwo.format.com/,37,28,1,0,1,2,1,0,0,0,3,0,0,0,0,0,17,format,com,3.753434386188785,11005,316,11322,1,1,0,0,0,0,0.0,0.1621621621621621,0,0,2.584962500721156,1.0,0,0,3,0.3692803572458794
1,https://mercadomx-ship.com/captcha.php,38,18,12,0,1,1,1,0,0,0,3,0,0,0,0,0,0,mercadomx-ship,com,3.683542362433231,6,358,365,0,1,0,0,0,0,0.0,0.1578947368421052,0,0,3.664497779200461,0.9285714285714286,0,0,3,0.2442998519466974
1,https://btmailee.flazio.com/home?r=251280,41,19,5,8,1,2,0,0,1,1,3,0,6,0,0,0,8,flazio,com,3.5110854081804272,5479,1460,6940,1,1,0,0,0,0,0.1463414634146341,0.1707317073170731,0,0,2.584962500721156,1.0,0,0,3,0.3692803572458794
1,https://wispnest-l5uafrostglee.zaifoohai.sa.com/J@M8th82Sl4pX/,62,39,15,0,1,3,1,1,0,0,4,0,5,0,0,0,32,sa,com,4.150410872541982,9990,2597,12587,2,2,0,0,0,0,0.0806451612903225,0.1451612903225806,0,0,1.0,1.0,0,0,3,0.3333333333333333
1,https://safohojord.wixstudio.com/ssafohjo1,42,24,10,0,1,2,0,0,0,0,3,0,1,0,0,0,10,wixstudio,com,3.7678941476196224,3239,777,4017,1,1,0,0,0,0,0.0238095238095238,0.119047619047619,0,0,2.94770277922009,0.8888888888888888,0,0,3,0.294770277922009
1,https://mex-105688861566.southamerica-east1.run.app/,52,43,1,0,1,3,2,0,0,0,3,0,13,0,0,0,35,run,app,4.239763591710148,-1,-1,-1,2,1,0,0,0,0,0.25,0.1538461538461538,0,0,1.584962500721156,1.0,0,0,3,0.396240625180289
1,http://fintech.downyi.cn/dtfr01.html?70485,42,17,12,5,0,2,0,0,1,0,3,0,7,0,0,0,7,downyi,cn,3.4548223999466057,4217,530,4748,1,1,0,0,0,0,0.1666666666666666,0.1666666666666666,0,0,2.584962500721156,1.0,0,0,2,0.3692803572458794
1,https://office362.beamed.com.de/Cguqe/?client_id=ecd6beb0-b11d-4596-be1a-992dd4307932&amp;redirect_uri=https%253A%252F%252Fwww.office.com%252Flandingv2&amp;response_type=code%2520id_token&amp;scope=openid%2520profile%2520email%2520offline_access%2520https%253A%252F%252Fgraph.microsoft.com%252Fmail.read%2520https%253A%252F%252Fgraph.microsoft.com%252Fmail.send&amp;nonce=7MZXUp11kS3wUZ5U3l0Ov1UByBek1z6j,404,23,7,365,1,3,4,0,1,5,4,0,93,0,0,0,16,com,de,3.5342190211803404,-1,-1,-1,2,2,0,1,0,0,0.2301980198019802,0.1188118811881188,1,0,1.584962500721156,1.0,0,0,2,0.396240625180289
1,https://laregla.cl/spark/auth/location.php,42,10,24,0,1,1,0,0,0,0,5,0,0,0,0,0,0,laregla,cl,2.646439344671016,3077,1305,4383,0,3,0,0,0,0,0.0,0.1666666666666666,0,0,2.235926350629033,0.7142857142857143,0,0,2,0.279490793828629
1,https://jsgeyhdkhgsj7939hdnhggdsjkskdumawaqfxh.top/xs/home.html,63,42,13,0,1,1,0,0,0,0,4,0,4,0,0,0,0,jsgeyhdkhgsj7939hdnhggdsjkskdumawaqfxh,top,4.222807530427242,4,360,365,0,2,0,0,0,0,0.0634920634920634,0.0952380952380952,0,0,3.955311316634013,0.5,1,0,3,0.1014182388880516
1,https://mewebupdqata374274.weebly.com/,38,29,1,0,1,2,0,0,0,0,3,0,6,0,0,0,18,weebly,com,4.099360305472399,7156,148,7304,1,1,0,0,0,0,0.1578947368421052,0.131578947368421,0,0,2.2516291673878226,0.8333333333333334,0,0,3,0.3216613096268318
1,http://allegrolokalnie.pl-oferta8992895712-macbook-air-m1-13.sbs/,65,57,1,0,0,2,5,0,0,0,3,0,13,0,0,0,15,pl-oferta8992895712-macbook-air-m1-13,sbs,4.403800331596301,5,359,365,1,1,0,0,0,0,0.2,0.1538461538461538,0,0,4.165421190410283,0.5675675675675675,1,0,3,0.1096163471160601
1,https://smbcindex.com,21,13,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,smbcindex,com,3.3927474104487847,7,357,365,0,0,0,0,0,0,0.0,0.1428571428571428,0,0,3.169925001442312,1.0,0,0,3,0.3169925001442312
1,https://formulario-firma-digital-empresarial.webnode.cr,55,47,0,0,1,2,3,0,0,0,2,0,0,0,0,0,36,webnode,cr,4.028022767382862,2877,409,3287,1,0,0,0,0,0,0.0,0.1272727272727272,0,0,2.521640636343318,0.8571428571428571,0,0,2,0.3152050795429147
1,https://pay.pagarvivasorte.is/yOeXZKlE1mzGAQa,45,21,16,0,1,2,0,0,0,0,3,0,1,0,0,0,3,pagarvivasorte,is,3.439936470397808,19,345,365,1,1,0,0,0,0,0.0222222222222222,0.1111111111111111,0,0,3.1820058147602133,0.7142857142857143,0,0,2,0.2121337209840142
1,https://cmb-clients.com/,24,15,1,0,1,1,1,0,0,0,3,0,0,0,0,0,0,cmb-clients,com,3.456564762130954,7,357,365,0,1,0,0,0,0,0.0,0.2083333333333333,0,0,3.277613436819116,0.9090909090909092,0,0,3,0.2731344530682596
1,https://allegrolokalnie.824069.click/?id=5FC8ikmnD4515575D2j6BGm6J39f03,71,28,1,33,1,2,0,0,1,1,3,0,22,0,0,1,15,824069,click,3.892724905113433,12,352,365,1,1,0,0,0,0,0.3098591549295774,0.0985915492957746,0,0,2.584962500721156,1.0,1,1,5,0.3692803572458794
1,https://passage-relay.com/,26,17,1,0,1,1,1,0,0,0,3,0,0,0,0,0,0,passage-relay,com,3.572469458770135,8,356,365,0,1,0,0,0,0,0.0,0.1923076923076923,0,0,3.0269868333592878,0.6923076923076923,0,0,3,0.2162133452399491
1,https://0.gravatar.com/avatar/c755ffd19ac2690ea5d2ab4170151cf31d2be85f65052b0ffb45e414442f27ea?s=96&amp;d=identicon&amp;r=G,123,14,72,28,1,2,0,0,1,3,4,0,42,0,0,0,1,gravatar,com,3.1820058147602133,7777,622,8400,1,2,0,0,0,0,0.3414634146341463,0.08130081300813,0,0,2.1556390622295662,0.625,0,0,3,0.2395154513588407
1,https://communitydesign.co.jp/bm/aruba/aruba/de/indexo.php?ID=8d79fe090a27c32266e6af6a8234bc9d,94,21,29,35,1,2,0,0,1,1,7,0,20,0,0,0,0,communitydesign,co.jp,3.8208888513501886,5377,-1,-1,0,5,0,0,0,0,0.2127659574468085,0.1276595744680851,0,0,3.506890595608519,0.8,0,0,5,0.2191806622255324
1,https://msaasjhjh5628901ghasdjhdfrwkuxty52hjdhjasf.top/xs/home.html,67,46,13,0,1,1,0,0,0,0,4,0,9,0,0,0,0,msaasjhjh5628901ghasdjhdfrwkuxty52hjdhjasf,top,4.308903195602073,5,359,365,0,2,0,0,0,0,0.1343283582089552,0.0895522388059701,0,0,4.109595923232874,0.5238095238095238,1,0,3,0.095571998214718
1,https://ctl.za.com/I,20,10,2,0,1,2,0,0,0,0,3,0,0,0,0,0,3,za,com,2.9219280948873623,10083,2597,12680,1,1,0,0,0,0,0.0,0.25,0,0,1.0,1.0,0,0,3,0.3333333333333333
1,https://claim-fantom-72h.com/FS24fvV243AQQ,42,20,14,0,1,1,2,0,0,0,3,0,7,0,0,0,0,claim-fantom-72h,com,3.684183719779189,12,352,365,0,1,0,0,0,0,0.1666666666666666,0.1428571428571428,0,0,3.625,0.8125,1,0,3,0.213235294117647
1,https://strucmec.com/wp/wp-cloud/slow/geburtsdatum.html,55,12,35,0,1,1,1,0,0,0,6,0,0,0,0,0,0,strucmec,com,3.0220552088742005,984,111,1096,0,4,0,0,0,0,0.0,0.1636363636363636,0,0,2.75,0.875,0,0,3,0.3055555555555556
1,https://allegrolokalnie.oferty-kategoria-proponowane-dla-ciebie-rozne-16.sbs/oferta/piec-na-olej-kocio-koza-ogrzewanie-olejak-1c048f,132,68,56,0,1,2,13,0,0,0,4,0,6,0,0,0,15,oferty-kategoria-proponowane-dla-ciebie-rozne-16,sbs,4.1427741506984646,6,358,365,1,2,0,0,0,0,0.0454545454545454,0.1439393939393939,0,0,4.000814583693911,0.4375,1,0,3,0.081649277218243
1,https://centrorigen.com/ch.html,31,15,8,0,1,1,0,0,0,0,3,0,0,0,0,0,0,centrorigen,com,3.240223928941852,2299,257,2557,0,1,0,0,0,0,0.0,0.1612903225806451,0,0,2.913977073182752,0.7272727272727273,0,0,3,0.2428314227652293
1,https://relais-aide-colis.com/as.php,36,21,7,0,1,1,2,0,0,0,3,0,0,0,0,0,0,relais-aide-colis,com,3.4992275417233567,7,357,365,0,1,0,0,0,0,0.0,0.1944444444444444,0,0,3.2195282822995472,0.5882352941176471,0,0,3,0.1788626823499748
1,https://supportrecover.s3.eu-north-1.amazonaws.com/recovery.html,64,42,14,0,1,4,2,0,0,0,3,0,2,0,0,0,28,amazonaws,com,4.061976875613826,7379,441,7821,3,1,0,0,0,0,0.03125,0.15625,0,0,2.6416041678685938,0.7777777777777778,0,0,3,0.2641604167868593
1,https://www.whausttiapppn.com/,30,21,1,0,1,2,0,0,0,0,3,0,0,0,0,0,3,whausttiapppn,com,3.499227541723357,68,296,365,1,1,1,0,0,0,0.0,0.1666666666666666,0,0,3.0269868333592878,0.6923076923076923,0,0,3,0.2162133452399491
1,https://douborankke.com/uiclientop/,35,15,12,0,1,1,0,0,0,0,4,0,0,0,0,0,0,douborankke,com,3.456564762130954,6,358,365,0,2,0,0,0,0,0.0,0.1428571428571428,0,0,3.095795255000934,0.8181818181818182,0,0,3,0.2579829379167445
1,https://kredindijitalden.sbs/,29,20,1,0,1,1,0,0,0,0,3,0,0,0,0,0,0,kredindijitalden,sbs,3.546439344671016,7,357,365,0,1,0,0,0,0,0.0,0.1379310344827586,0,0,3.1556390622295662,0.625,0,0,3,0.1856258271899744
1,https://exhilarated-aim-272220.framer.app/,42,33,1,0,1,2,2,0,0,0,3,0,6,0,0,0,22,framer,app,3.858957286668643,-1,-1,-1,1,1,0,0,0,0,0.1428571428571428,0.1666666666666666,0,0,2.2516291673878226,0.8333333333333334,0,0,3,0.3216613096268318
1,http://onedrivewqq.a13599834098.workers.dev,43,36,0,0,0,3,0,0,0,0,2,0,11,0,0,0,24,workers,dev,4.162573265150912,-1,-1,-1,2,0,0,0,0,0,0.2558139534883721,0.1162790697674418,0,0,2.521640636343318,0.8571428571428571,0,0,3,0.3152050795429147
1,https://wwjgrvkzbdk.top/jp,26,15,3,0,1,1,0,0,0,0,3,0,0,0,0,0,0,wwjgrvkzbdk,top,3.640223928941852,135,229,365,0,1,0,0,0,0,0.0,0.1538461538461538,0,0,3.095795255000934,0.8181818181818182,0,0,3,0.2579829379167445
1,https://tigogtpts.top/,22,13,1,0,1,1,0,0,0,0,3,0,0,0,0,0,0,tigogtpts,top,2.6235166412180155,8,356,365,0,1,0,0,0,0,0.0,0.1818181818181818,0,0,2.4193819456463714,0.6666666666666666,0,0,3,0.2419381945646371
1,https://ingressingresa.netlify.app/,35,26,1,0,1,2,0,0,0,0,3,0,0,0,0,0,14,netlify,app,3.584303179346713,-1,-1,-1,1,1,0,0,0,0,0.0,0.1428571428571428,0,0,2.807354922057604,1.0,0,0,3,0.3509193652572004
1,https://robinhood--login--start.pages.dev/,42,33,1,0,1,2,4,0,0,0,3,0,0,0,0,1,23,pages,dev,3.9534850284493626,-1,-1,-1,1,1,0,0,0,0,0.0,0.2142857142857142,0,0,2.321928094887362,1.0,0,0,3,0.3869880158145604
1,https://btwebmailgroup0.glide.page/dl/7bf1ce,44,26,10,0,1,2,0,0,0,0,4,0,3,0,0,0,15,glide,page,3.873140679513133,-1,-1,-1,1,2,0,0,0,0,0.0681818181818181,0.1363636363636363,0,0,2.321928094887362,1.0,0,0,4,0.3869880158145604
1,https://allegrolokalnie.pl-73910003.icu/iphone-14-pro-max-256gb-w-kolo/62389,76,31,37,0,1,2,7,0,0,0,4,0,18,0,0,0,15,pl-73910003,icu,4.039211536948156,7,357,365,1,2,0,0,0,0,0.2368421052631578,0.1710526315789473,0,0,2.8453509366224368,0.7272727272727273,1,0,3,0.2371125780518697
